snp	trait	gene	eqtl_type	chromq	posq	rsidq	chromt	post	rsidt	corr	dprime
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232411	rs9264482	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232445	rs9264483	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232445	rs9264483	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232562	rs9264489	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232562	rs9264489	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232675	rs9264492	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232675	rs9264492	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232696	rs9264493	6	31232110	rs3130542	0.962325	0.993431
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232696	rs9264493	6	31232110	rs3130542	0.962325	0.993431
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232702	rs9264494	6	31232110	rs3130542	0.996754	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232702	rs9264494	6	31232110	rs3130542	0.996754	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232721	rs9264495	6	31232110	rs3130542	0.962325	0.993431
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232721	rs9264495	6	31232110	rs3130542	0.962325	0.993431
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232722	rs9264496	6	31232110	rs3130542	0.962325	0.993431
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232722	rs9264496	6	31232110	rs3130542	0.962325	0.993431
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232768	rs9264497	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232768	rs9264497	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232788	rs9264498	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232788	rs9264498	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232824	rs9264500	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232824	rs9264500	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232912	rs9264502	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232912	rs9264502	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233120	rs9264505	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233120	rs9264505	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233142	rs9264506	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233142	rs9264506	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233151	rs9264507	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233151	rs9264507	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233213	rs9264508	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233213	rs9264508	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233757	rs9264523	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233757	rs9264523	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233844	rs9264524	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233844	rs9264524	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233987	rs9264526	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233987	rs9264526	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31233991	rs9264527	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31233991	rs9264527	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234057	rs9264528	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234057	rs9264528	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234073	rs9264529	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234073	rs9264529	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234238	rs9264531	6	31232110	rs3130542	0.990372	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234493	rs9264533	6	31232110	rs3130542	0.944314	0.992955
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234493	rs9264533	6	31232110	rs3130542	0.944314	0.992955
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234506	rs9264534	6	31232110	rs3130542	0.990372	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234506	rs9264534	6	31232110	rs3130542	0.990372	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234741	rs9264547	6	31232110	rs3130542	0.990372	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234741	rs9264547	6	31232110	rs3130542	0.990372	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234770	rs9264548	6	31232110	rs3130542	0.987208	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234770	rs9264548	6	31232110	rs3130542	0.987208	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234773	rs9264549	6	31232110	rs3130542	0.950918	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234773	rs9264549	6	31232110	rs3130542	0.950918	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234785	rs9264550	6	31232110	rs3130542	0.950918	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234785	rs9264550	6	31232110	rs3130542	0.950918	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234835	rs9264552	6	31232110	rs3130542	0.996767	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234835	rs9264552	6	31232110	rs3130542	0.996767	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234850	rs9264553	6	31232110	rs3130542	0.996767	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234850	rs9264553	6	31232110	rs3130542	0.996767	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234854	rs9264554	6	31232110	rs3130542	0.996767	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234854	rs9264554	6	31232110	rs3130542	0.996767	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234910	rs9264555	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234910	rs9264555	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234947	rs9264556	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234947	rs9264556	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234951	rs9264557	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234951	rs9264557	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234989	rs9264558	6	31232110	rs3130542	0.908497	0.920462
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234989	rs9264558	6	31232110	rs3130542	0.908497	0.920462
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235126	rs9264559	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235126	rs9264559	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235138	rs9264560	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235138	rs9264560	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235373	rs9264567	6	31232110	rs3130542	0.933843	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235373	rs9264567	6	31232110	rs3130542	0.933843	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235382	rs9264568	6	31232110	rs3130542	0.906804	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235382	rs9264568	6	31232110	rs3130542	0.906804	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235411	rs9264569	6	31232110	rs3130542	0.950918	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235411	rs9264569	6	31232110	rs3130542	0.950918	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235420	rs9264570	6	31232110	rs3130542	0.974776	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235420	rs9264570	6	31232110	rs3130542	0.974776	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235499	rs9264571	6	31232110	rs3130542	0.980948	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235499	rs9264571	6	31232110	rs3130542	0.980948	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235575	rs9264575	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235575	rs9264575	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235707	rs9264578	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235707	rs9264578	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235785	rs9264581	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235785	rs9264581	6	31232110	rs3130542	0.965676	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31235815	rs9264582	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31235815	rs9264582	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31234515	rs9279065	6	31232110	rs3130542	0.942297	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31234515	rs9279065	6	31232110	rs3130542	0.942297	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31231515	rs9281291	6	31232110	rs3130542	0.993558	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31231515	rs9281291	6	31232110	rs3130542	0.993558	1.0
rs3130542	Chronic hepatitis B infection	HLA-B	spatial	6	31232336	rs9281293	6	31232110	rs3130542	1.0	1.0
rs3130542	Chronic hepatitis B infection	HLA-C	spatial	6	31232336	rs9281293	6	31232110	rs3130542	1.0	1.0
rs2853953	Chronic hepatitis B infection	HLA-B	spatial	6	31231175	rs2524116	6	31235504	rs2853953	1.0	1.0
rs2853953	Chronic hepatitis B infection	HLA-B	spatial	6	31231105	rs2853962	6	31235504	rs2853953	0.994379	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31132139	rs13409	6	31130592	rs1419881	0.924079	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31135196	rs1419880	6	31130592	rs1419881	0.908736	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial			rs1419881			rs1419881	1.0	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31135386	rs2021375	6	31130592	rs1419881	0.910544	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31126943	rs3094187	6	31130592	rs1419881	0.910544	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31126789	rs3095239	6	31130592	rs1419881	0.903332	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31134174	rs3132526	6	31130592	rs1419881	0.910544	1.0
rs1419881	Chronic hepatitis B infection	HLA-B	spatial	6	31127601	rs6905862	6	31130592	rs1419881	0.922188	1.0
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087192	rs10745921	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102083201	rs10778139	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087241	rs10860771	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087517	rs142278677	12	102086804	rs2695295	0.99373	0.99581
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102086445	rs148831340	12	102086804	rs2695295	0.995821	1.0
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102084517	rs2114918	12	102086804	rs2695295	0.896466	0.972197
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102082160	rs2251172	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102081888	rs2251187	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102090245	rs2559854	12	102086804	rs2695295	0.981271	0.991564
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102090079	rs2559855	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089560	rs2559856	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089398	rs2559857	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089299	rs2559858	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087635	rs2559860	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087395	rs2559862	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087107	rs2559863	12	102086804	rs2695295	0.977068	0.995718
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102084709	rs2559864	12	102086804	rs2695295	0.983331	0.991578
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089998	rs2695281	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089501	rs2695282	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089390	rs2695283	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089317	rs2695284	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102089042	rs2695285	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102088506	rs2695286	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102088360	rs2695287	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102088111	rs2695288	12	102086804	rs2695295	0.993724	0.995806
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087843	rs2695290	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087542	rs2695291	12	102086804	rs2695295	0.977068	0.995718
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087289	rs2695292	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087014	rs2695293	12	102086804	rs2695295	0.987507	0.995789
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102087013	rs2695294	12	102086804	rs2695295	0.987507	0.995789
rs2695295	Serum levels of protein NAAA	CHPT1	spatial			rs2695295			rs2695295	1.0	1.0
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102085486	rs2695296	12	102086804	rs2695295	0.985397	0.991592
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102082217	rs2695297	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102082588	rs2695298	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102082663	rs2695299	12	102086804	rs2695295	0.979155	0.987367
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102091016	rs3809260	12	102086804	rs2695295	0.974979	0.983156
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102084004	rs9308313	12	102086804	rs2695295	0.896466	0.972197
rs2695295	Serum levels of protein NAAA	CHPT1	spatial	12	102083777	rs9668831	12	102086804	rs2695295	0.896466	0.972197
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087192	rs10745921	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102083201	rs10778139	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087241	rs10860771	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087517	rs142278677	12	102086804	rs2695295	0.99373	0.99581
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102086445	rs148831340	12	102086804	rs2695295	0.995821	1.0
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102084517	rs2114918	12	102086804	rs2695295	0.896466	0.972197
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102082160	rs2251172	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102081888	rs2251187	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102090245	rs2559854	12	102086804	rs2695295	0.981271	0.991564
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102090079	rs2559855	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089560	rs2559856	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089398	rs2559857	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089299	rs2559858	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087635	rs2559860	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087395	rs2559862	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087107	rs2559863	12	102086804	rs2695295	0.977068	0.995718
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102084709	rs2559864	12	102086804	rs2695295	0.983331	0.991578
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089998	rs2695281	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089501	rs2695282	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089390	rs2695283	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089317	rs2695284	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102089042	rs2695285	12	102086804	rs2695295	0.983389	0.995775
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102088506	rs2695286	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102088360	rs2695287	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102088111	rs2695288	12	102086804	rs2695295	0.993724	0.995806
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087843	rs2695290	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087542	rs2695291	12	102086804	rs2695295	0.977068	0.995718
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087289	rs2695292	12	102086804	rs2695295	0.995816	0.995816
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087014	rs2695293	12	102086804	rs2695295	0.987507	0.995789
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102087013	rs2695294	12	102086804	rs2695295	0.987507	0.995789
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial			rs2695295			rs2695295	1.0	1.0
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102085486	rs2695296	12	102086804	rs2695295	0.985397	0.991592
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102082217	rs2695297	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102082588	rs2695298	12	102086804	rs2695295	0.98329	0.987408
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102082663	rs2695299	12	102086804	rs2695295	0.979155	0.987367
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102091016	rs3809260	12	102086804	rs2695295	0.974979	0.983156
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102084004	rs9308313	12	102086804	rs2695295	0.896466	0.972197
rs2695295	Serum levels of protein SMPDL3A	CHPT1	spatial	12	102083777	rs9668831	12	102086804	rs2695295	0.896466	0.972197
