geneA	geneB	score	db	level
AP2M1	AP2B1	0.999	string	4
AP2M1	AP2S1	0.999	string	4
AP2M1	AP2A1	0.999	string	4
AP2M1	NECAP1	0.995	string	4
LTA	LTBR	0.999	string	4
LTA	TNFRSF14	0.999	string	4
LTA	LTB	0.999	string	4
LTA	TNFRSF1B	0.999	string	4
LTA	TNFRSF1A	0.999	string	4
TMED4	TMED10	0.993	string	4
TMED4	TMED3	0.9	string	4
BBC3	BCL2	0.999	string	4
BBC3	BCL2L1	0.999	string	4
BBC3	MCL1	0.998	string	4
BBC3	PMAIP1	0.987	string	4
BBC3	BCL2L2	0.979	string	4
HRAS	RALGDS	0.999	string	4
HRAS	SOS1	0.999	string	4
HRAS	RAF1	0.999	string	4
HRAS	RASSF5	0.999	string	4
HRAS	BRAF	0.999	string	4
ARRB1	AVPR2	0.999	string	4
ARRB1	ADRB2	0.999	string	4
ARRB1	SRC	0.999	string	4
ARRB1	GRK2	0.998	string	4
ARRB1	AP2B1	0.998	string	4
GABARAPL1	ATG4B	0.999	string	4
GABARAPL1	BNIP3L	0.999	string	4
GABARAPL1	ATG3	0.999	string	4
GABARAPL1	SQSTM1	0.999	string	4
PTPRC	LCK	0.999	string	4
PTPRC	SPN	0.993	string	4
PTPRC	DPP4	0.99	string	4
PTPRC	PTPRCAP	0.988	string	4
PDCD6IP	CHMP4C	0.999	string	4
PDCD6IP	PDCD6	0.999	string	4
PDCD6IP	CHMP4A	0.999	string	4
PDCD6IP	TSG101	0.999	string	4
PDCD6IP	SDCBP	0.998	string	4
MICA	KLRK1	0.999	string	4
MICA	MICB	0.918	string	4
MICA	IGHV3-43D	0.909	string	4
MICA	IGHV3-16	0.9	string	4
RPL10	RPS11	0.999	string	4
RPL10	RPL35A	0.999	string	4
RPL10	RPS27	0.999	string	4
RPL10	RPL3	0.999	string	4
RPL10	RPL31	0.999	string	4
RPL37A	RPL11	0.999	string	4
RPL37A	RPS24	0.999	string	4
RPL37A	RPS21	0.999	string	4
RPL37A	RPL18	0.999	string	4
RPL37A	RPL9	0.999	string	4
CDKN2A	NPM1	0.999	string	4
CDKN2A	MDM2	0.999	string	4
CDKN2A	CDK4	0.999	string	4
CDKN2A	CDK6	0.999	string	4
CDKN2A	TP53	0.999	string	4
CST7	CTSL	0.941	string	4
CST7	NKG7	0.9	string	4
ATG12	GABARAPL1	0.999	string	4
ATG12	ATG3	0.999	string	4
ATG12	DDX58	0.999	string	4
ATG12	MAVS	0.999	string	4
IKBKB	TRAF6	0.999	string	4
IKBKB	TNF	0.999	string	4
IKBKB	RELA	0.999	string	4
RPLP2	RPS24	0.999	string	4
RPLP2	RPL11	0.999	string	4
RPLP2	RPS21	0.999	string	4
RPLP2	RPL9	0.999	string	4
RPLP2	RPL18	0.999	string	4
IGLL5	LOC102723407	0.999	string	4
IGLL5	IGHV3-15	0.997	string	4
IGLL5	CD79A	0.984	string	4
IGLL5	IGHD	0.973	string	4
IGLL5	IGHV3-43D	0.972	string	4
CD3G	CD247	0.999	string	4
CD3G	ZAP70	0.994	string	4
CD3G	SYK	0.989	string	4
DKK3	DKK2	0.967	string	4
DKK3	LRP5	0.964	string	4
DKK3	DKK1	0.949	string	4
CASP1	AIM2	0.999	string	4
CASP1	NLRC4	0.999	string	4
PTH	PTH1R	0.999	string	4
PTH	PTHLH	0.999	string	4
PTH	PTH2R	0.997	string	4
PTH	FGF23	0.976	string	4
PTH	GNAS	0.975	string	4
TRAF6	MALT1	0.999	string	4
TRAF6	TLR4	0.999	string	4
TRAF6	TIFA	0.999	string	4
TRAF6	IRF7	0.999	string	4
TRAF6	MYD88	0.999	string	4
ATP6V0B	ATP6V1F	0.999	string	4
ATP6V0B	ATP6AP2	0.999	string	4
ATP6V0B	ATP6V0A4	0.999	string	4
ATP6V0B	ATP6V0A1	0.999	string	4
ATP6V0B	ATP6V1E1	0.999	string	4
LGALS8	CALCOCO2	0.999	string	4
LGALS8	ALCAM	0.965	string	4
HSPA8	BAG2	0.999	string	4
HSPA8	BAG3	0.999	string	4
HSPA8	STUB1	0.999	string	4
HSPA8	DNAJC6	0.999	string	4
HSPA8	BAG1	0.999	string	4
HIF1A	EGLN3	0.999	string	4
HIF1A	ARNT	0.999	string	4
HIF1A	CUL2	0.999	string	4
HIF1A	CREBBP	0.999	string	4
HIF1A	HIF1AN	0.999	string	4
CCDC91	GGA1	0.989	string	4
CLEC4C	IL3RA	0.941	string	4
CLEC4C	CD1C	0.915	string	4
CLEC4C	THBD	0.904	string	4
PTHLH	PTH1R	0.999	string	4
PTHLH	KPNB1	0.978	string	4
PTHLH	PTH2R	0.975	string	4
PTHLH	IHH	0.956	string	4
RABEP1	RABGEF1	0.999	string	4
RABEP1	RAB5A	0.999	string	4
RABEP1	GGA1	0.997	string	4
RABEP1	GGA3	0.996	string	4
RABEP1	RAB4A	0.991	string	4
RAB5C	RAB5A	0.989	string	4
RAB5C	RAB5B	0.966	string	4
RAB5C	PIK3C3	0.941	string	4
RAB5C	GDI2	0.94	string	4
TBC1D15	FIS1	0.999	string	4
TBC1D15	GABARAPL1	0.984	string	4
TBC1D15	GABARAPL2	0.983	string	4
TBC1D15	RAB7A	0.974	string	4
DNM1L	MFF	0.999	string	4
DNM1L	FIS1	0.999	string	4
DNM1L	MIEF2	0.999	string	4
DNM1L	MIEF1	0.998	string	4
DNM1L	PGAM5	0.993	string	4
RPL28	RPS26	0.999	string	4
RPL28	RPL18A	0.999	string	4
RPL28	RPL21	0.999	string	4
RPL28	RPS29	0.999	string	4
ITGB3	ITGAV	0.999	string	4
ITGB3	VTN	0.999	string	4
ITGB3	ITGA5	0.999	string	4
ITGB3	ITGA2B	0.999	string	4
ITGB3	TLN1	0.999	string	4
PECAM1	KDR	0.999	string	4
PECAM1	CDH5	0.999	string	4
PECAM1	PTPN11	0.999	string	4
PECAM1	CTNNB1	0.998	string	4
PECAM1	CD177	0.998	string	4
RPS15	UBA52	0.999	string	4
RPS15	RPS6	0.999	string	4
RPS15	RPL26	0.999	string	4
RPS15	RPS8	0.999	string	4
RPS15	MRPL17	0.999	string	4
PIP5K1C	TLN1	0.999	string	4
PIP5K1C	ARF6	0.974	string	4
PIP5K1C	PIP5K1A	0.973	string	4
PIP5K1C	PI4KB	0.972	string	4
PIP5K1C	TLN2	0.969	string	4
GCDH	ECHS1	0.971	string	4
GCDH	EHHADH	0.967	string	4
GCDH	HADHA	0.966	string	4
GCDH	DLST	0.959	string	4
GCDH	DLD	0.956	string	4
AP2S1	AP2B1	0.999	string	4
AP2S1	AP2A1	0.999	string	4
AP2S1	AP4B1	0.976	string	4
IRF3	IKBKE	0.999	string	4
IRF3	IRF7	0.999	string	4
IRF3	CREBBP	0.999	string	4
IRF3	EP300	0.999	string	4
VAV1	CDC42	0.999	string	4
VAV1	LCP2	0.999	string	4
VAV1	ZAP70	0.999	string	4
VAV1	GRB2	0.999	string	4
VAV1	BLNK	0.999	string	4
FCHO1	ITSN1	0.999	string	4
FCHO1	ITSN2	0.998	string	4
FCHO1	TRIP10	0.963	string	4
FCHO1	EPS15L1	0.959	string	4
SETD1B	WDR82	0.999	string	4
SETD1B	CXXC1	0.999	string	4
SETD1B	DPY30	0.999	string	4
SETD1B	RBBP5	0.999	string	4
SETD1B	ASH2L	0.999	string	4
APBB1	KAT5	0.999	string	4
APBB1	APP	0.999	string	4
APBB1	APLP1	0.986	string	4
APBB1	APLP2	0.984	string	4
APBB1	MAPK8	0.942	string	4
BIRC2	TNF	0.999	string	4
BIRC2	TRAF2	0.999	string	4
BIRC2	RIPK1	0.999	string	4
RYK	WNT5A	0.999	string	4
RYK	WNT11	0.994	string	4
RYK	WNT5B	0.982	string	4
RYK	FZD1	0.976	string	4
RYK	FZD4	0.975	string	4
IGHV3-16	IGKV2D-29	0.971	string	4
IGHV3-16	IGKV2D-28	0.967	string	4
IGHV3-16	IGLL5	0.954	string	4
IGHV3-16	IGHV3-43D	0.953	string	4
IGHV3-16	IGKV1-33	0.952	string	4
SIRPA	PTPN11	0.999	string	4
SIRPA	CD200	0.983	string	4
SIRPA	SIRPG	0.977	string	4
SIRPA	TREM2	0.965	string	4
ADRM1	PSMD11	0.999	string	4
ADRM1	PSMC4	0.999	string	4
ADRM1	PSMD3	0.999	string	4
ADRM1	PSMD4	0.999	string	4
ADRM1	PSMC2	0.999	string	4
VPS29	VPS26C	0.999	string	4
VPS29	VPS35	0.999	string	4
VPS29	SNX1	0.999	string	4
VPS29	TBC1D5	0.999	string	4
VPS29	VPS26A	0.999	string	4
IGHV3-43D	IGKV2D-29	0.972	string	4
IGHV3-43D	IGKV1-33	0.965	string	4
IGHV3-43D	IGKV1D-33	0.965	string	4
IGHV3-43D	IGKV2D-28	0.961	string	4
CGA	FSHB	0.999	string	4
CGA	CGB5	0.999	string	4
CGA	FSHR	0.99	string	4
CGA	GPHA2	0.972	string	4
BTK	LCP2	0.999	string	4
BTK	SYK	0.999	string	4
BTK	PLCG2	0.999	string	4
BTK	BLNK	0.999	string	4
BTK	LYN	0.997	string	4
MUC1	EGFR	0.999	string	4
MUC1	CTNNB1	0.998	string	4
MUC1	LGALS3	0.995	string	4
MUC1	SRC	0.994	string	4
MUC1	ICAM1	0.993	string	4
TRDV1	MR1	0.957	string	4
TRDV1	HLA-A	0.932	string	4
TRDV1	HLA-B	0.931	string	4
TRDV1	CD1D	0.928	string	4
TRDV1	B2M	0.924	string	4
DOCK1	ELMO1	0.999	string	4
DOCK1	ELMO3	0.999	string	4
DOCK1	ELMO2	0.999	string	4
DOCK1	BCAR1	0.999	string	4
DOCK1	RHOG	0.999	string	4
TCF7L2	CTNNB1	0.999	string	4
TCF7L2	NLK	0.982	string	4
TCF7L2	CTBP1	0.977	string	4
TCF7L2	BCL9	0.976	string	4
TCF7L2	EP300	0.975	string	4
EPS8	SOS1	0.999	string	4
EPS8	ABI1	0.999	string	4
EPS8	BAIAP2	0.996	string	4
EPS8	MYO15A	0.991	string	4
EPS8	WHRN	0.987	string	4
ARHGEF7	GIT1	0.999	string	4
ARHGEF7	PAK2	0.999	string	4
ARHGEF7	CDC42	0.999	string	4
ARHGEF7	PAK3	0.998	string	4
ARHGEF7	GIT2	0.998	string	4
RPL35A	RPL11	0.999	string	4
RPL35A	RPS24	0.999	string	4
RPL35A	RPL7	0.999	string	4
RPL35A	RPL9	0.999	string	4
RPL35A	RPL18	0.999	string	4
NDP	FZD4	0.999	string	4
NDP	LRP5	0.998	string	4
NDP	LGR4	0.95	string	4
ATXN3	VCP	0.999	string	4
ATXN3	RAD23A	0.999	string	4
ATXN3	RAD23B	0.997	string	4
ATXN3	PRKN	0.996	string	4
ATXN3	UBC	0.996	string	4
TRIM16	LGALS3	0.993	string	4
TRIM16	SEC22B	0.936	string	4
TRIM16	ATG16L1	0.902	string	4
GNAI1	GNB1	0.999	string	4
GNAI1	DRD2	0.998	string	4
GNAI1	GNG2	0.998	string	4
GNAI1	LPAR1	0.997	string	4
GNAI1	RGS14	0.996	string	4
LPL	GPIHBP1	0.999	string	4
LPL	APOC2	0.998	string	4
LPL	ANGPTL4	0.994	string	4
LPL	ANGPTL3	0.993	string	4
LPL	LRP1	0.987	string	4
CDC42	ARHGAP1	0.999	string	4
CDC42	ITSN1	0.999	string	4
CDC42	TNK2	0.999	string	4
CDC42	IQGAP2	0.999	string	4
MALT1	CARD9	0.999	string	4
MALT1	BCL10	0.999	string	4
MALT1	CARD11	0.999	string	4
MALT1	CARD10	0.999	string	4
BCL10	CARD10	0.999	string	4
BCL10	IKBKG	0.999	string	4
BCL10	CARD11	0.999	string	4
BCL10	TRAF6	0.999	string	4
MAP1LC3B	SQSTM1	0.999	string	4
MAP1LC3B	FUNDC1	0.999	string	4
MAP1LC3B	ATG4B	0.999	string	4
MAP1LC3B	ATG7	0.998	string	4
SNX6	SNX1	0.999	string	4
SNX6	VPS29	0.997	string	4
SNX6	VPS35	0.997	string	4
AP1S2	AP1G2	0.999	string	4
AP1S2	AP1B1	0.998	string	4
AP1S2	AP1M2	0.997	string	4
SNCA	PRKN	0.999	string	4
SNCA	TH	0.997	string	4
SNCA	SLC6A3	0.996	string	4
SNCA	APOE	0.996	string	4
CEL	PNLIP	0.983	string	4
CEL	PNLIPRP1	0.976	string	4
CEL	LIPF	0.961	string	4
CEL	CPA1	0.956	string	4
CEL	LPL	0.948	string	4
